object_type,schema,name,detail,migration_source,classification,notes
check,public,2200_20486_2_not_null,table=risk_simulations; columns=None,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
check,public,2200_20486_4_not_null,table=risk_simulations; columns=None,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
check,public,2200_20486_6_not_null,table=risk_simulations; columns=None,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
index,public,risk_simulations_model_idx,"CREATE INDEX risk_simulations_model_idx ON public.risk_simulations USING btree (model_id, created_at DESC)",20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
index,public,risk_simulations_pkey,CREATE UNIQUE INDEX risk_simulations_pkey ON public.risk_simulations USING btree (id),20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
rls_enablement,public,risk_simulations__rls,rls_enabled=True; forced=False,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
rls_policy,public,risk_simulations.risk_simulations_read,cmd=SELECT; roles={public}; permissive=PERMISSIVE,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
rls_policy,public,risk_simulations.risk_simulations_update,cmd=UPDATE; roles={public}; permissive=PERMISSIVE,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
rls_policy,public,risk_simulations.risk_simulations_write,cmd=INSERT; roles={public}; permissive=PERMISSIVE,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
table,public,risk_variables,columns=8; pk_cols=1; fk_out=1; triggers=0; rls=enabled; policies=3,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
column,public,risk_variables.id,type=uuid; nullable=NO; default=gen_random_uuid(); ordinal=1,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
column,public,risk_variables.var_key,type=text; nullable=NO; default=None; ordinal=2,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
column,public,risk_variables.label,type=text; nullable=NO; default=None; ordinal=3,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
column,public,risk_variables.data_type,type=text; nullable=NO; default=None; ordinal=4,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
column,public,risk_variables.source_ref,type=text; nullable=YES; default=None; ordinal=5,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
column,public,risk_variables.active,type=boolean; nullable=NO; default=true; ordinal=6,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
column,public,risk_variables.created_by,type=uuid; nullable=YES; default=None; ordinal=7,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
column,public,risk_variables.created_at,type=timestamp with time zone; nullable=NO; default=now(); ordinal=8,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
primary_key,public,risk_variables_pkey,table=risk_variables; columns=id,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
foreign_key,public,risk_variables_created_by_fkey,risk_variables.created_by -> profiles.user_id,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
check,public,2200_20436_1_not_null,table=risk_variables; columns=None,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
check,public,2200_20436_2_not_null,table=risk_variables; columns=None,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
check,public,2200_20436_3_not_null,table=risk_variables; columns=None,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
check,public,2200_20436_4_not_null,table=risk_variables; columns=None,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
check,public,2200_20436_6_not_null,table=risk_variables; columns=None,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
check,public,2200_20436_8_not_null,table=risk_variables; columns=None,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
check,public,risk_variables_data_type_check,table=risk_variables; columns=None,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
unique,public,risk_variables_var_key_key,table=risk_variables; columns=var_key,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
index,public,risk_variables_pkey,CREATE UNIQUE INDEX risk_variables_pkey ON public.risk_variables USING btree (id),20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
index,public,risk_variables_var_key_key,CREATE UNIQUE INDEX risk_variables_var_key_key ON public.risk_variables USING btree (var_key),20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
rls_enablement,public,risk_variables__rls,rls_enabled=True; forced=False,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
rls_policy,public,risk_variables.risk_variables_read,cmd=SELECT; roles={public}; permissive=PERMISSIVE,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
rls_policy,public,risk_variables.risk_variables_update,cmd=UPDATE; roles={public}; permissive=PERMISSIVE,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
rls_policy,public,risk_variables.risk_variables_write,cmd=INSERT; roles={public}; permissive=PERMISSIVE,20260717170000_mvp2_m2_04_risk_workbench.sql,canonical+applied,
table,public,role_capabilities,columns=2; pk_cols=2; fk_out=2; triggers=0; rls=enabled; policies=1,20260721093000_execution_canonical_contracts.sql,canonical+applied,
column,public,role_capabilities.role_key,type=text; nullable=NO; default=None; ordinal=1,20260721093000_execution_canonical_contracts.sql,canonical+applied,
column,public,role_capabilities.capability_key,type=text; nullable=NO; default=None; ordinal=2,20260721093000_execution_canonical_contracts.sql,canonical+applied,
primary_key,public,role_capabilities_pkey,"table=role_capabilities; columns=role_key,capability_key",20260721093000_execution_canonical_contracts.sql,canonical+applied,
foreign_key,public,role_capabilities_role_key_fkey,role_capabilities.role_key -> roles.role_key,20260721093000_execution_canonical_contracts.sql,canonical+applied,
foreign_key,public,role_capabilities_capability_key_fkey,role_capabilities.capability_key -> capabilities.capability_key,20260721093000_execution_canonical_contracts.sql,canonical+applied,
check,public,2200_23727_1_not_null,table=role_capabilities; columns=None,20260721093000_execution_canonical_contracts.sql,canonical+applied,
check,public,2200_23727_2_not_null,table=role_capabilities; columns=None,20260721093000_execution_canonical_contracts.sql,canonical+applied,
index,public,role_capabilities_pkey,"CREATE UNIQUE INDEX role_capabilities_pkey ON public.role_capabilities USING btree (role_key, capability_key)",20260721093000_execution_canonical_contracts.sql,canonical+applied,
rls_enablement,public,role_capabilities__rls,rls_enabled=True; forced=False,20260721093000_execution_canonical_contracts.sql,canonical+applied,
rls_policy,public,role_capabilities.role_capabilities_read,cmd=SELECT; roles={authenticated}; permissive=PERMISSIVE,20260721093000_execution_canonical_contracts.sql,canonical+applied,
table,public,role_permissions,columns=3; pk_cols=2; fk_out=2; triggers=1; rls=enabled; policies=2,20260720010000_factory360_v2_foundation.sql,canonical+applied,
column,public,role_permissions.role_key,type=text; nullable=NO; default=None; ordinal=1,20260720010000_factory360_v2_foundation.sql,canonical+applied,
column,public,role_permissions.permission_key,type=text; nullable=NO; default=None; ordinal=2,20260720010000_factory360_v2_foundation.sql,canonical+applied,
column,public,role_permissions.granted_at,type=timestamp with time zone; nullable=NO; default=now(); ordinal=3,20260720010000_factory360_v2_foundation.sql,canonical+applied,
primary_key,public,role_permissions_pkey,"table=role_permissions; columns=role_key,permission_key",20260720010000_factory360_v2_foundation.sql,canonical+applied,
foreign_key,public,role_permissions_permission_key_fkey,role_permissions.permission_key -> permissions.permission_key,20260720010000_factory360_v2_foundation.sql,canonical+applied,
foreign_key,public,role_permissions_role_key_fkey,role_permissions.role_key -> roles.role_key,20260720010000_factory360_v2_foundation.sql,canonical+applied,
check,public,2200_22271_1_not_null,table=role_permissions; columns=None,20260720010000_factory360_v2_foundation.sql,canonical+applied,
check,public,2200_22271_2_not_null,table=role_permissions; columns=None,20260720010000_factory360_v2_foundation.sql,canonical+applied,
check,public,2200_22271_3_not_null,table=role_permissions; columns=None,20260720010000_factory360_v2_foundation.sql,canonical+applied,
index,public,role_permissions_pkey,"CREATE UNIQUE INDEX role_permissions_pkey ON public.role_permissions USING btree (role_key, permission_key)",20260720010000_factory360_v2_foundation.sql,canonical+applied,
trigger,public,trg_audit_role_permissions,"table=role_permissions; timing=AFTER; events=DELETE,INSERT,UPDATE; action=EXECUTE FUNCTION audit_row_change()",20260720010000_factory360_v2_foundation.sql,canonical+applied,
rls_enablement,public,role_permissions__rls,rls_enabled=True; forced=False,20260720010000_factory360_v2_foundation.sql,canonical+applied,
rls_policy,public,role_permissions.f360_role_permissions_admin,cmd=ALL; roles={authenticated}; permissive=PERMISSIVE,20260720010000_factory360_v2_foundation.sql,canonical+applied,
rls_policy,public,role_permissions.f360_role_permissions_read,cmd=SELECT; roles={authenticated}; permissive=PERMISSIVE,20260720010000_factory360_v2_foundation.sql,canonical+applied,
table,public,roles,columns=3; pk_cols=1; fk_out=0; triggers=0; rls=enabled; policies=1,0001_foundation.sql,canonical+applied,
column,public,roles.role_key,type=text; nullable=NO; default=None; ordinal=1,0001_foundation.sql,canonical+applied,
column,public,roles.title,type=text; nullable=NO; default=None; ordinal=2,0001_foundation.sql,canonical+applied,
column,public,roles.is_admin,type=boolean; nullable=NO; default=false; ordinal=3,0001_foundation.sql,canonical+applied,
primary_key,public,roles_pkey,table=roles; columns=role_key,0001_foundation.sql,canonical+applied,
check,public,2200_17738_1_not_null,table=roles; columns=None,0001_foundation.sql,canonical+applied,
check,public,2200_17738_2_not_null,table=roles; columns=None,0001_foundation.sql,canonical+applied,
check,public,2200_17738_3_not_null,table=roles; columns=None,0001_foundation.sql,canonical+applied,
index,public,roles_pkey,CREATE UNIQUE INDEX roles_pkey ON public.roles USING btree (role_key),0001_foundation.sql,canonical+applied,
rls_enablement,public,roles__rls,rls_enabled=True; forced=False,0001_foundation.sql,canonical+applied,
rls_policy,public,roles.roles_read,cmd=SELECT; roles={public}; permissive=PERMISSIVE,0001_foundation.sql,canonical+applied,
table,public,route_snapshots,columns=5; pk_cols=1; fk_out=0; triggers=0; rls=enabled; policies=3,20260717220000_mvp2_m2_06_spatial_gis.sql,canonical+applied,
column,public,route_snapshots.id,type=uuid; nullable=NO; default=gen_random_uuid(); ordinal=1,20260717220000_mvp2_m2_06_spatial_gis.sql,canonical+applied,
column,public,route_snapshots.visit_id,type=uuid; nullable=YES; default=None; ordinal=2,20260717220000_mvp2_m2_06_spatial_gis.sql,canonical+applied,
column,public,route_snapshots.label,type=text; nullable=YES; default=None; ordinal=3,20260717220000_mvp2_m2_06_spatial_gis.sql,canonical+applied,
column,public,route_snapshots.geometry_ref,type=text; nullable=YES; default=None; ordinal=4,20260717220000_mvp2_m2_06_spatial_gis.sql,canonical+applied,
column,public,route_snapshots.captured_at,type=timestamp with time zone; nullable=NO; default=now(); ordinal=5,20260717220000_mvp2_m2_06_spatial_gis.sql,canonical+applied,
primary_key,public,route_snapshots_pkey,table=route_snapshots; columns=id,20260717220000_mvp2_m2_06_spatial_gis.sql,canonical+applied,
check,public,2200_20910_1_not_null,table=route_snapshots; columns=None,20260717220000_mvp2_m2_06_spatial_gis.sql,canonical+applied,
check,public,2200_20910_5_not_null,table=route_snapshots; columns=None,20260717220000_mvp2_m2_06_spatial_gis.sql,canonical+applied,
index,public,route_snapshots_pkey,CREATE UNIQUE INDEX route_snapshots_pkey ON public.route_snapshots USING btree (id),20260717220000_mvp2_m2_06_spatial_gis.sql,canonical+applied,
index,public,route_snapshots_visit_idx,"CREATE INDEX route_snapshots_visit_idx ON public.route_snapshots USING btree (visit_id, captured_at DESC)",20260717220000_mvp2_m2_06_spatial_gis.sql,canonical+applied,
rls_enablement,public,route_snapshots__rls,rls_enabled=True; forced=False,20260717220000_mvp2_m2_06_spatial_gis.sql,canonical+applied,
rls_policy,public,route_snapshots.route_snapshots_read,cmd=SELECT; roles={public}; permissive=PERMISSIVE,20260717220000_mvp2_m2_06_spatial_gis.sql,canonical+applied,
rls_policy,public,route_snapshots.route_snapshots_update,cmd=UPDATE; roles={public}; permissive=PERMISSIVE,20260717220000_mvp2_m2_06_spatial_gis.sql,canonical+applied,
rls_policy,public,route_snapshots.route_snapshots_write,cmd=INSERT; roles={public}; permissive=PERMISSIVE,20260717220000_mvp2_m2_06_spatial_gis.sql,canonical+applied,
table,public,self_assessments,columns=10; pk_cols=1; fk_out=3; triggers=0; rls=enabled; policies=3,20260717180000_mvp2_m2_08_external_portal.sql,canonical+applied,
column,public,self_assessments.id,type=uuid; nullable=NO; default=gen_random_uuid(); ordinal=1,20260717180000_mvp2_m2_08_external_portal.sql,canonical+applied,
column,public,self_assessments.factory_id,type=uuid; nullable=NO; default=None; ordinal=2,20260717180000_mvp2_m2_08_external_portal.sql,canonical+applied,
column,public,self_assessments.status,type=text; nullable=NO; default='draft'::text; ordinal=3,20260717180000_mvp2_m2_08_external_portal.sql,canonical+applied,
column,public,self_assessments.answers,type=jsonb; nullable=NO; default='{}'::jsonb; ordinal=4,20260717180000_mvp2_m2_08_external_portal.sql,canonical+applied,
column,public,self_assessments.risk_signal_emitted,type=boolean; nullable=NO; default=false; ordinal=5,20260717180000_mvp2_m2_08_external_portal.sql,canonical+applied,
column,public,self_assessments.submitted_by_rep,type=uuid; nullable=YES; default=None; ordinal=6,20260717180000_mvp2_m2_08_external_portal.sql,canonical+applied,
column,public,self_assessments.reviewed_by,type=uuid; nullable=YES; default=None; ordinal=7,20260717180000_mvp2_m2_08_external_portal.sql,canonical+applied,
column,public,self_assessments.reviewed_at,type=timestamp with time zone; nullable=YES; default=None; ordinal=8,20260717180000_mvp2_m2_08_external_portal.sql,canonical+applied,
column,public,self_assessments.created_at,type=timestamp with time zone; nullable=NO; default=now(); ordinal=9,20260717180000_mvp2_m2_08_external_portal.sql,canonical+applied,
column,public,self_assessments.updated_at,type=timestamp with time zone; nullable=NO; default=now(); ordinal=10,20260717180000_mvp2_m2_08_external_portal.sql,canonical+applied,
primary_key,public,self_assessments_pkey,table=self_assessments; columns=id,20260717180000_mvp2_m2_08_external_portal.sql,canonical+applied,
